chr	start_bl6	end_bl6	summit_bl6	intensity	intensity_class	start_own	end_own	summit_own
19	29202709	29203035	29202964	113.2	2	29202709	29203035	29202964
19	29203792	29203972	29203892	25.8	1	29203792	29203972	29203892
19	29204045	29204365	29204216	548.111928010891	4	29204045	29204365	29204216
19	29208879	29209080	29208954	75.6	1	29208879	29209080	29208954
19	29254634	29254829	29254776	107.466666666667	1	29254634	29254829	29254776
19	29330181	29330482	29330306	293.588815602534	3	29330181	29330482	29330306
19	29340116	29340278	29340214	39	1	29340116	29340278	29340214
19	29444708	29445003	29444760	219.533333333333	2	29444708	29445003	29444760
19	29446607	29446941	29446790	295.6	3	29446607	29446941	29446790
19	29465118	29465233	29465160	30.4	1	29465118	29465233	29465160
19	29470780	29471209	29470884	134	2	29470780	29471209	29470884
19	29493191	29493611	29493326	249.733333333333	3	29493191	29493611	29493326
19	29494459	29494805	29494580	523.074965892178	4	29494459	29494805	29494580
19	29538610	29538772	29538732	42.4	1	29538610	29538772	29538732
19	29563014	29563259	29563160	42.4	1	29563014	29563259	29563160
19	29564442	29564720	29564570	712.166018637223	5	29564442	29564720	29564570
19	29571421	29571619	29571568	174.4	2	29571421	29571619	29571568
19	29586231	29586637	29586406	371.6	3	29586231	29586637	29586406
19	29586714	29586992	29586822	262.733178526126	3	29586714	29586992	29586822
19	29587849	29588000	29587960	29.2666666666667	1	29587849	29588000	29587960
19	29595038	29595284	29595216	60	1	29595038	29595284	29595216
19	29595476	29595824	29595694	203.319001182893	2	29595476	29595824	29595694
19	29608500	29608790	29608662	182.066666666667	2	29608500	29608790	29608662
19	29631942	29632150	29631982	101.933333333333	1	29631942	29632150	29631982
19	29750263	29750488	29750408	73.8	1	29750263	29750488	29750408
19	29750852	29751226	29751184	66.6	1	29750852	29751226	29751184
19	29751288	29751666	29751486	387.817475059113	3	29751288	29751666	29751486
19	29811428	29811691	29811608	70.1333333333333	1	29811428	29811691	29811608
19	29828474	29828719	29828582	94.0666666666667	1	29828474	29828719	29828582
19	29870692	29871047	29870902	448.135862652276	4	29870692	29871047	29870902
19	29898852	29899192	29899036	682.210055747187	5	29898852	29899192	29899036
19	29915199	29915513	29915372	168.6	2	29915199	29915513	29915372
19	29927369	29927584	29927430	100.066666666667	1	29927369	29927584	29927430
19	29931586	29931888	29931764	199.388473706237	2	29931586	29931888	29931764
19	29952469	29952732	29952624	134	2	29952469	29952732	29952624
19	29953603	29954020	29953756	462.133333333333	4	29953603	29954020	29953756
19	29957357	29957587	29957448	66.6	1	29957357	29957587	29957448
19	30004801	30005178	30004976	906.186517475855	6	30004801	30005178	30004976
19	30016915	30017239	30017052	101.933333333333	1	30016915	30017239	30017052
19	30020951	30021214	30021056	126.266666666667	2	30020951	30021214	30021056
19	30022768	30023119	30022940	961.348155087707	6	30022768	30023119	30022940
19	30042435	30042713	30042600	101.933333333333	1	30042435	30042713	30042600
19	30043297	30043479	30043400	31.8	1	30043297	30043479	30043400
19	30085420	30085735	30085612	373.866666666667	3	30085420	30085735	30085612
19	30090816	30091087	30090952	75.6	1	30090816	30091087	30090952
19	30166538	30166724	30166644	54.4666666666667	1	30166538	30166724	30166644
19	30181771	30182245	30182054	1288.74111842515	9	30181771	30182245	30182054
19	30186018	30186184	30186056	37.6	1	30186018	30186184	30186056
19	30186799	30186981	30186856	70.1333333333333	1	30186799	30186981	30186856
19	30193441	30193798	30193596	280.533333333333	3	30193441	30193798	30193596
19	30219741	30219870	30219820	34.6666666666667	1	30219741	30219870	30219820
19	30221341	30221594	30221436	180.466666666667	2	30221341	30221594	30221436
19	30225823	30226095	30225948	501.133333333333	4	30225823	30226095	30225948
19	30231875	30232213	30232054	215.466666666667	2	30231875	30232213	30232054
19	30232652	30233081	30232864	525.133333333333	4	30232652	30233081	30232864
19	30234565	30234908	30234736	624.8	4	30234565	30234908	30234736
19	30237311	30237658	30237448	363.866666666667	3	30237311	30237658	30237448
19	30241411	30241539	30241488	29.2666666666667	1	30241411	30241539	30241488
19	30244791	30245114	30244952	488.998735136905	4	30244791	30245114	30244952
19	30261725	30262090	30261896	685.910862650172	5	30261725	30262090	30261896
19	30269491	30269826	30269636	193.666666666667	2	30269491	30269826	30269636
19	30297216	30297466	30297368	103.6	1	30297216	30297466	30297368
19	30298159	30298406	30298340	51.1145989336111	1	30298159	30298406	30298340
19	30304054	30304489	30304364	149.533333333333	2	30304054	30304489	30304364
19	30362364	30362674	30362494	82.7333333333333	1	30362364	30362674	30362494
19	31157068	31157347	31157180	136	2	31157068	31157347	31157180
19	31938731	31939003	31938908	143.866666666667	2	31938731	31939003	31938908
19	31942630	31942855	31942756	56.3333333333333	1	31942630	31942855	31942756
19	31943040	31943326	31943164	358.231339734535	3	31943040	31943326	31943164
19	31944911	31945576	31945348	414.397752582663	3	31944911	31945576	31945348
19	31945840	31946222	31946012	809.008630078913	5	31945840	31946222	31946012
19	31959202	31959391	31959352	25.8	1	31959202	31959391	31959352
19	31959421	31959579	31959512	27.9333333333333	1	31959421	31959579	31959512
19	31961705	31962101	31961924	475.189729674039	4	31961705	31962101	31961924
19	31965408	31965873	31965722	550.431575242359	4	31965408	31965873	31965722
19	31970101	31970404	31970216	157.266666666667	2	31970101	31970404	31970216
19	31970461	31970861	31970716	229.244646236407	2	31970461	31970861	31970716
19	31971057	31971572	31971364	799.17894463205	5	31971057	31971572	31971364
19	31975256	31975386	31975326	24.8	1	31975256	31975386	31975326
19	31977819	31978084	31977982	183.8	2	31977819	31978084	31977982
19	31981624	31981843	31981724	94.0666666666667	1	31981624	31981843	31981724
19	32029240	32029570	32029392	667.531896453421	5	32029240	32029570	32029392
19	32035040	32035258	32035142	79.1333333333333	1	32035040	32035258	32035142
19	32254342	32254581	32254476	63.3333333333333	1	32254342	32254581	32254476
19	32255734	32256152	32255972	1089.52444545722	7	32255734	32256152	32255972
19	32256211	32256492	32256408	52.8	1	32256211	32256492	32256408
19	32261004	32261292	32261152	278.6	3	32261004	32261292	32261152
19	32263628	32263800	32263694	37.6	1	32263628	32263800	32263694
19	32264474	32264831	32264664	379.6	3	32264474	32264831	32264664
19	32265768	32266136	32265940	269.896258749115	3	32265768	32266136	32265940
19	32270810	32271130	32270924	128.119065445200	2	32270810	32271130	32270924
19	32289674	32290044	32289854	503.333333333333	4	32289674	32290044	32289854
19	32343644	32343924	32343736	80.9333333333333	1	32343644	32343924	32343736
19	32350864	32351201	32351030	308.266666666667	3	32350864	32351201	32351030
19	32351322	32351517	32351478	36	1	32351322	32351517	32351478
19	32372940	32373145	32373032	34.6666666666667	1	32372940	32373145	32373032
19	32383836	32384191	32384026	328.923254759117	3	32383836	32384191	32384026
19	32394124	32394447	32394238	323.705676751782	3	32394124	32394447	32394238
19	32394891	32395099	32394974	84.6	1	32394891	32395099	32394974
19	32421624	32421751	32421712	44.1333333333333	1	32421624	32421751	32421712
19	32433445	32433837	32433640	433.934146730001	3	32433445	32433837	32433640
19	32448759	32448951	32448852	109.266666666667	1	32448759	32448951	32448852
19	32544439	32544694	32544622	70.1333333333333	1	32544439	32544694	32544622
19	32551200	32551557	32551400	698.06040736883	5	32551200	32551557	32551400
19	32575957	32576235	32576124	207.117396606309	2	32575957	32576235	32576124
19	32581003	32581458	32581184	879.855424844535	6	32581003	32581458	32581184
19	32582033	32582309	32582140	356.733333333333	3	32582033	32582309	32582140
19	32584666	32584970	32584864	134	2	32584666	32584970	32584864
19	32597603	32597762	32597702	80.9333333333333	1	32597603	32597762	32597702
19	32599122	32599299	32599166	30.4	1	32599122	32599299	32599166
19	32600719	32601088	32600932	455.666666666667	4	32600719	32601088	32600932
19	32601572	32601969	32601792	354.858762489982	3	32601572	32601969	32601792
19	32603272	32603594	32603452	213.266900429088	2	32603272	32603594	32603452
19	32606816	32607098	32606948	88.4	1	32606816	32607098	32606948
19	32607262	32607594	32607442	238	2	32607262	32607594	32607442
19	32609482	32609655	32609596	51.1145989336111	1	32609482	32609655	32609596
19	32613656	32613836	32613796	45.8	1	32613656	32613836	32613796
19	32617305	32617594	32617496	84.6	1	32617305	32617594	32617496
19	32617671	32617890	32617824	58.1333333333333	1	32617671	32617890	32617824
19	32625007	32625283	32625128	497.246657945927	4	32625007	32625283	32625128
19	32625835	32626388	32625976	336.666666666667	3	32625835	32626388	32625976
19	32633404	32633733	32633622	77.3148496517	1	32633404	32633733	32633622
19	32641659	32641834	32641694	47.5333333333333	1	32641659	32641834	32641694
19	32646823	32647005	32646860	52.8	1	32646823	32647005	32646860
19	32647928	32648119	32648004	92.4	1	32647928	32648119	32648004
19	32678673	32678880	32678756	82.7333333333333	1	32678673	32678880	32678756
19	32689058	32689246	32689098	33.2666666666667	1	32689058	32689246	32689098
19	32697111	32697229	32697160	26.9333333333333	1	32697111	32697229	32697160
19	32701281	32701533	32701328	138	2	32701281	32701533	32701328
19	32711643	32712223	32712058	1181.16440171985	8	32711643	32712223	32712058
19	32722578	32722774	32722656	82.7333333333333	1	32722578	32722774	32722656
19	32729874	32730096	32729958	64.9670527116064	1	32729874	32730096	32729958
19	32731489	32731829	32731684	172.6	2	32731489	32731829	32731684
19	32737383	32737755	32737576	984.201569421697	6	32737383	32737755	32737576
19	32830208	32830515	32830380	639.681070330342	5	32830208	32830515	32830380
19	32830611	32830759	32830720	45.8	1	32830611	32830759	32830720
19	32833342	32833518	32833476	26.9333333333333	1	32833342	32833518	32833476
19	32855886	32856080	32855924	60	1	32855886	32856080	32855924
19	32859411	32859619	32859512	124.6	2	32859411	32859619	32859512
19	32943826	32944168	32944036	444.252006330718	4	32943826	32944168	32944036
19	32978014	32978361	32978152	507.655556223180	4	32978014	32978361	32978152
19	33001213	33001414	33001300	45.8	1	33001213	33001414	33001300
19	33034341	33034518	33034478	44.1333333333333	1	33034341	33034518	33034478
19	33035270	33035534	33035386	121.06974092577	2	33035270	33035534	33035386
19	33052964	33053233	33053062	299.597083236489	3	33052964	33053233	33053062
19	33130848	33131066	33130988	96.19715150059	1	33130848	33131066	33130988
19	33131172	33131390	33131270	42.4	1	33131172	33131390	33131270
19	33136734	33136979	33136896	109.266666666667	1	33136734	33136979	33136896
19	33137089	33137319	33137184	79.1333333333333	1	33137089	33137319	33137184
19	33176376	33176710	33176588	195.6	2	33176376	33176710	33176588
19	33279575	33279694	33279616	25.8	1	33279575	33279694	33279616
19	34123308	34123621	34123440	168.6	2	34123308	34123621	34123440
19	34169881	34170047	34169992	58.1333333333333	1	34169881	34170047	34169992
19	34170080	34170288	34170124	63.3333333333333	1	34170080	34170288	34170124
19	34170802	34171153	34170956	366.266666666667	3	34170802	34171153	34170956
19	34240588	34240743	34240644	64.9670527116064	1	34240588	34240743	34240644
19	34287377	34287733	34287564	455.666666666667	4	34287377	34287733	34287564
19	34344706	34344951	34344832	94.0666666666667	1	34344706	34344951	34344832
19	34364641	34364901	34364768	88.4	1	34364641	34364901	34364768
19	34382188	34382408	34382320	115	2	34382188	34382408	34382320
19	34386931	34387144	34387080	45.8	1	34386931	34387144	34387080
19	34516560	34516968	34516816	848.898238433531	6	34516560	34516968	34516816
19	34570856	34571154	34571044	664.80082250776	5	34570856	34571154	34571044
19	34573556	34573790	34573608	96.19715150059	1	34573556	34573790	34573608
19	34579840	34580407	34580244	859.54418778019	6	34579840	34580407	34580244
19	34591729	34592080	34591888	792.99225263891	5	34591729	34592080	34591888
19	34600787	34601070	34600964	90.338776761849	1	34600787	34601070	34600964
19	34601883	34602130	34601956	73.8	1	34601883	34602130	34601956
19	34606889	34607229	34607036	266.098276232029	3	34606889	34607229	34607036
19	34607230	34607500	34607332	107.466666666667	1	34607230	34607500	34607332
19	34692602	34692727	34692688	23.8666666666667	1	34692602	34692727	34692688
19	34731116	34731384	34731280	130.2	2	34731116	34731384	34731280
19	34760047	34760477	34760260	335	3	34760047	34760477	34760260
19	34779668	34779950	34779832	335	3	34779668	34779950	34779832
19	34786589	34786901	34786688	486.666666666667	4	34786589	34786901	34786688
19	34790372	34790733	34790608	512.010164606531	4	34790372	34790733	34790608
19	34793140	34793450	34793196	168.6	2	34793140	34793450	34793196
19	34815474	34815722	34815616	233.666666666667	2	34815474	34815722	34815616
19	34819700	34820015	34819840	373.866666666667	3	34819700	34820015	34819840
19	34822572	34822771	34822672	61.5333333333333	1	34822572	34822771	34822672
19	34830218	34830565	34830428	289.933333333333	3	34830218	34830565	34830428
19	34831022	34831362	34831200	453.898125266614	4	34831022	34831362	34831200
19	34833115	34833234	34833192	26.9333333333333	1	34833115	34833234	34833192
19	34833246	34833399	34833284	29.2666666666667	1	34833246	34833399	34833284
19	34851974	34852116	34852020	27.9333333333333	1	34851974	34852116	34852020
19	34879047	34879378	34879164	151.466666666667	2	34879047	34879378	34879164
19	34893885	34894457	34894120	989.071897403038	6	34893885	34894457	34894120
19	34902414	34902662	34902560	121.06974092577	2	34902414	34902662	34902560
19	34906260	34906618	34906428	323.705676751782	3	34906260	34906618	34906428
19	34913086	34913403	34913228	314.8	3	34913086	34913403	34913228
19	34920679	34920953	34920828	136	2	34920679	34920953	34920828
19	34923980	34924201	34924152	56.3333333333333	1	34923980	34924201	34924152
19	34924718	34924976	34924852	320.2	3	34924718	34924976	34924852
19	34935969	34936232	34936064	47.5333333333333	1	34935969	34936232	34936064
19	34938255	34938570	34938464	130.2	2	34938255	34938570	34938464
19	34952265	34952675	34952400	834.788406587227	6	34952265	34952675	34952400
19	34955673	34955944	34955820	77.3148496517	1	34955673	34955944	34955820
19	34973532	34973721	34973660	73.8	1	34973532	34973721	34973660
19	35216500	35216824	35216652	115	2	35216500	35216824	35216652
19	36175282	36175633	36175460	437.675640785189	3	36175282	36175633	36175460
19	36248388	36248700	36248508	131.866666666667	2	36248388	36248700	36248508
19	36403387	36403658	36403616	73.8	1	36403387	36403658	36403616
19	36436615	36436802	36436720	107.466666666667	1	36436615	36436802	36436720
19	36450586	36450830	36450688	96.19715150059	1	36450586	36450830	36450688
19	36527977	36528228	36528116	145.933333333333	2	36527977	36528228	36528116
19	36530096	36530354	36530240	235.866666666667	2	36530096	36530354	36530240
19	36544655	36544848	36544768	141.866666666667	2	36544655	36544848	36544768
19	36551071	36551491	36551336	139.666666666667	2	36551071	36551491	36551336
19	36596130	36596378	36596216	66.6	1	36596130	36596378	36596216
19	36599692	36599876	36599736	79.1333333333333	1	36599692	36599876	36599736
19	36701484	36701766	36701616	164.739062295815	2	36701484	36701766	36701616
19	36709224	36709625	36709464	1180.15693558419	8	36709224	36709625	36709464
19	36712375	36712709	36712652	247.933333333333	2	36712375	36712709	36712652
19	36717635	36717881	36717756	66.6	1	36717635	36717881	36717756
19	36719989	36720264	36720144	138	2	36719989	36720264	36720144
19	36720732	36721148	36720952	178.666666666667	2	36720732	36721148	36720952
19	36740145	36740499	36740372	401.048202948067	3	36740145	36740499	36740372
19	36762658	36763000	36762816	269.896258749115	3	36762658	36763000	36762816
19	36766571	36766720	36766620	33.2666666666667	1	36766571	36766720	36766620
19	36779202	36779584	36779416	213.266900429088	2	36779202	36779584	36779416
19	36787551	36787773	36787640	40.5333333333333	1	36787551	36787773	36787640
19	36805776	36805950	36805904	29.2666666666667	1	36805776	36805950	36805904
19	36806004	36806185	36806112	80.9333333333333	1	36806004	36806185	36806112
19	36807723	36808052	36807836	973.374803560796	6	36807723	36808052	36807836
19	36809384	36809557	36809436	47.5333333333333	1	36809384	36809557	36809436
19	36811714	36812038	36811896	174.4	2	36811714	36812038	36811896
19	36816917	36817164	36817000	88.4	1	36816917	36817164	36817000
19	36829901	36830123	36829976	31.8	1	36829901	36830123	36829976
19	36839041	36839264	36839128	49.4	1	36839041	36839264	36839128
19	36850136	36850424	36850248	223.266666666667	2	36850136	36850424	36850248
19	36854318	36854524	36854472	49.4	1	36854318	36854524	36854472
19	36854740	36855232	36855064	331.2	3	36854740	36855232	36855064
19	36869757	36870223	36869944	854.996090288204	6	36869757	36870223	36869944
19	36873193	36873362	36873236	34.6666666666667	1	36873193	36873362	36873236
19	36874757	36875096	36874936	470.935558575989	4	36874757	36875096	36874936
19	36877918	36878264	36878032	448.135862652276	4	36877918	36878264	36878032
19	36879301	36879602	36879428	58.1333333333333	1	36879301	36879602	36879428
19	36883284	36883537	36883392	211.133333333333	2	36883284	36883537	36883392
19	36883976	36884285	36884104	143.866666666667	2	36883976	36884285	36884104
19	36953336	36953620	36953508	105.551583175002	1	36953336	36953620	36953508
19	36958014	36958292	36958156	151.466666666667	2	36958014	36958292	36958156
19	37000081	37000262	37000148	105.551583175002	1	37000081	37000262	37000148
19	37107178	37107469	37107380	180.466666666667	2	37107178	37107469	37107380
19	37153110	37153382	37153260	488.998735136905	4	37153110	37153382	37153260
19	37230624	37230879	37230776	84.6	1	37230624	37230879	37230776
19	37231303	37231806	37231620	272.266666666667	3	37231303	37231806	37231620
19	37247900	37248220	37248072	397.266666666667	3	37247900	37248220	37248072
19	37249703	37249896	37249780	96.19715150059	1	37249703	37249896	37249780
19	37263081	37263260	37263136	73.8	1	37263081	37263260	37263136
19	37264613	37264881	37264764	217.34978224325	2	37264613	37264881	37264764
19	37267026	37267299	37267152	94.0666666666667	1	37267026	37267299	37267152
19	37281921	37282080	37282024	63.3333333333333	1	37281921	37282080	37282024
19	37283447	37283812	37283640	577.985227245864	4	37283447	37283812	37283640
19	37283974	37284344	37284148	614.047392890351	4	37283974	37284344	37284148
19	37317238	37317581	37317400	166.733333333333	2	37317238	37317581	37317400
19	37336791	37337166	37337076	187.613594260221	2	37336791	37337166	37337076
19	37338439	37338822	37338648	874.054174601194	6	37338439	37338822	37338648
19	37340366	37340492	37340408	26.9333333333333	1	37340366	37340492	37340408
19	37421020	37421149	37421060	47.5333333333333	1	37421020	37421149	37421060
19	37423562	37423848	37423696	180.466666666667	2	37423562	37423848	37423696
19	37450631	37450931	37450712	105.551583175002	1	37450631	37450931	37450712
19	37516996	37517718	37517516	1176.61438327406	8	37516996	37517718	37517516
19	37520962	37521270	37521128	182.066666666667	2	37520962	37521270	37521128
19	37530052	37530400	37530204	322	3	37530052	37530400	37530204
19	37530492	37530837	37530712	227.133333333333	2	37530492	37530837	37530712
19	37532551	37532946	37532772	550.431575242359	4	37532551	37532946	37532772
19	37557110	37557332	37557208	52.8	1	37557110	37557332	37557208
19	37567196	37567411	37567280	58.1333333333333	1	37567196	37567411	37567280
19	37567974	37568274	37568064	73.8	1	37567974	37568274	37568064
19	37569769	37570068	37569940	213.266900429088	2	37569769	37570068	37569940
19	37591763	37591992	37591932	61.5333333333333	1	37591763	37591992	37591932
19	37619837	37620067	37619972	185.866666666667	2	37619837	37620067	37619972
19	37769640	37769918	37769780	286.133333333333	3	37769640	37769918	37769780
19	37776903	37777626	37777148	1695.06756392553	10	37776903	37777626	37777148
19	37941491	37941799	37941644	312.752427500814	3	37941491	37941799	37941644
19	37941993	37942501	37942128	377.733333333333	3	37941993	37942501	37942128
19	37946023	37946206	37946112	66.6	1	37946023	37946206	37946112
19	38075583	38075796	38075688	44.1333333333333	1	38075583	38075796	38075688
19	38129250	38129551	38129428	159	2	38129250	38129551	38129428
19	38161471	38161703	38161568	170.710805646646	2	38161471	38161703	38161568
19	38171367	38171648	38171520	404.971089335526	3	38171367	38171648	38171520
19	38189651	38190060	38189772	291.733333333333	3	38189651	38190060	38189772
19	38199214	38199490	38199368	172.6	2	38199214	38199490	38199368
19	38199641	38200141	38200000	611.562118781061	4	38199641	38200141	38200000
19	38236803	38236942	38236904	23.8666666666667	1	38236803	38236942	38236904
19	38261319	38261456	38261376	39	1	38261319	38261456	38261376
19	38265847	38266383	38266224	567.657245121622	4	38265847	38266383	38266224
19	38266892	38267160	38267044	51.1145989336111	1	38266892	38267160	38267044
19	38272666	38272900	38272728	94.0666666666667	1	38272666	38272900	38272728
19	38316831	38317260	38316988	536.266666666667	4	38316831	38317260	38316988
19	38349605	38349836	38349752	42.4	1	38349605	38349836	38349752
19	38442491	38442672	38442556	56.3333333333333	1	38442491	38442672	38442556
19	38471940	38472052	38471976	23.8666666666667	1	38471940	38472052	38471976
19	38473462	38473807	38473580	486.666666666667	4	38473462	38473807	38473580
19	38555956	38556104	38556024	44.1333333333333	1	38555956	38556104	38556024
19	38561476	38561757	38561612	209.2	2	38561476	38561757	38561612
19	38577946	38578195	38578084	88.4	1	38577946	38578195	38578084
19	38589128	38589559	38589244	440.130717584925	4	38589128	38589559	38589244
19	38673973	38674175	38674120	31.8	1	38673973	38674175	38674120
19	38677403	38677692	38677504	183.8	2	38677403	38677692	38677504
19	38688907	38689101	38688992	58.1333333333333	1	38688907	38689101	38688992
19	38710313	38710652	38710484	431.991344227323	3	38710313	38710652	38710484
19	38714173	38714432	38714372	92.4	1	38714173	38714432	38714372
19	38754056	38754414	38754176	191.733333333333	2	38754056	38754414	38754176
19	38757787	38758060	38757924	306.32493705812	3	38757787	38758060	38757924
19	38761948	38762181	38762008	117.133333333333	2	38761948	38762181	38762008
19	38784245	38784493	38784352	289.933333333333	3	38784245	38784493	38784352
19	38797564	38797873	38797688	652.830202751858	5	38797564	38797873	38797688
19	38893558	38893738	38893692	31.8	1	38893558	38893738	38893692
19	39072784	39073434	39072824	215.466666666667	2	39072784	39073434	39072824
19	39079827	39080182	39079884	94.0666666666667	1	39079827	39080182	39079884
19	39301916	39302149	39301996	56.3333333333333	1	39301916	39302149	39301996
19	39360161	39360441	39360200	56.3333333333333	1	39360161	39360441	39360200
19	39420634	39420893	39420676	66.6	1	39420634	39420893	39420676
19	39421574	39421937	39421740	221.330558535774	2	39421574	39421937	39421740
19	39537523	39537838	39537636	79.1333333333333	1	39537523	39537838	39537636
19	39538617	39538753	39538716	30.4	1	39538617	39538753	39538716
19	39580779	39581054	39580892	64.9670527116064	1	39580779	39581054	39580892
19	39585035	39585457	39585268	310.395346828709	3	39585035	39585457	39585268
19	39587235	39587425	39587336	52.8	1	39587235	39587425	39587336
19	39627015	39627343	39627184	130.2	2	39627015	39627343	39627184
19	39723486	39723819	39723612	442.13973563408	4	39723486	39723819	39723612
19	39730563	39730801	39730712	58.1333333333333	1	39730563	39730801	39730712
19	39762258	39762502	39762332	40.5333333333333	1	39762258	39762502	39762332
19	39815490	39815698	39815624	86.4666666666667	1	39815490	39815698	39815624
19	39823049	39823217	39823112	36	1	39823049	39823217	39823112
19	39836302	39836604	39836464	90.338776761849	1	39836302	39836604	39836464
19	39887178	39887445	39887312	205.266666666667	2	39887178	39887445	39887312
19	39961188	39961449	39961292	233.666666666667	2	39961188	39961449	39961292
19	39984528	39984802	39984716	73.8	1	39984528	39984802	39984716
19	39986731	39987039	39986884	94.0666666666667	1	39986731	39987039	39986884
19	39998099	39998375	39998276	56.3333333333333	1	39998099	39998375	39998276
19	40063965	40064275	40064172	88.4	1	40063965	40064275	40064172
19	40066668	40066997	40066808	442.13973563408	4	40066668	40066997	40066808
19	40148272	40148695	40148368	130.2	2	40148272	40148695	40148368
19	40150249	40150450	40150328	49.4	1	40150249	40150450	40150328
19	40158665	40159070	40158884	147.8	2	40158665	40159070	40158884
19	40162808	40163253	40162996	314.8	3	40162808	40163253	40162996
19	40163924	40164230	40164184	126.266666666667	2	40163924	40164230	40164184
19	40165806	40166165	40166056	82.7333333333333	1	40165806	40166165	40166056
19	40261641	40262076	40261956	295.6	3	40261641	40262076	40261956
19	40293142	40293405	40293304	111.333333333333	1	40293142	40293405	40293304
19	40295479	40295770	40295700	58.1333333333333	1	40295479	40295770	40295700
19	40296870	40297171	40296980	205.266666666667	2	40296870	40297171	40296980
19	40297360	40297633	40297480	221.330558535774	2	40297360	40297633	40297480
19	40300175	40300577	40300312	136	2	40300175	40300577	40300312
19	40301051	40301645	40301496	442.13973563408	4	40301051	40301645	40301496
19	40305797	40306370	40306036	1489.12790064358	9	40305797	40306370	40306036
19	40306739	40307020	40306916	280.533333333333	3	40306739	40307020	40306916
19	40307220	40307300	40307260	26.9333333333333	1	40307220	40307300	40307260
19	40345181	40345452	40345296	79.1333333333333	1	40345181	40345452	40345296
19	40353169	40353451	40353324	115	2	40353169	40353451	40353324
19	40372028	40372508	40372212	1086.53843134346	7	40372028	40372508	40372212
19	40423856	40424184	40423988	159	2	40423856	40424184	40423988
19	40439671	40439906	40439756	139.666666666667	2	40439671	40439906	40439756
19	40466013	40466277	40466192	84.6	1	40466013	40466277	40466192
19	40484997	40485302	40485228	233.666666666667	2	40484997	40485302	40485228
19	40489333	40489549	40489428	77.3148496517	1	40489333	40489549	40489428
19	40491632	40491987	40491824	213.266900429088	2	40491632	40491987	40491824
19	40493859	40494118	40494000	111.333333333333	1	40493859	40494118	40494000
19	40506523	40506812	40506700	240.201515058315	2	40506523	40506812	40506700
19	40512208	40512443	40512288	151.466666666667	2	40512208	40512443	40512288
19	40538381	40538808	40538660	503.333333333333	4	40538381	40538808	40538660
19	40546475	40546700	40546592	96.19715150059	1	40546475	40546700	40546592
19	40551905	40552115	40552060	117.133333333333	2	40551905	40552115	40552060
19	40552127	40552265	40552224	25.8	1	40552127	40552265	40552224
19	40552713	40553114	40552836	616.137418300952	4	40552713	40553114	40552836
19	40562019	40562419	40562140	209.2	2	40562019	40562419	40562140
19	40562504	40562636	40562544	26.9333333333333	1	40562504	40562636	40562544
19	40581468	40581828	40581640	715.64024876428	5	40581468	40581828	40581640
19	40595013	40595221	40595112	143.866666666667	2	40595013	40595221	40595112
19	40598232	40598441	40598396	130.2	2	40598232	40598441	40598396
19	40895456	40895690	40895608	68.5333333333333	1	40895456	40895690	40895608
19	41018189	41018334	41018240	54.4666666666667	1	41018189	41018334	41018240
19	41068676	41068963	41068800	291.733333333333	3	41068676	41068963	41068800
19	41069271	41069379	41069308	34.6666666666667	1	41069271	41069379	41069308
19	41119571	41119845	41119672	113.2	2	41119571	41119845	41119672
19	41122467	41123035	41122928	345.338102472878	3	41122467	41123035	41122928
19	41124266	41124395	41124340	25.8	1	41124266	41124395	41124340
19	41126798	41127042	41126916	101.933333333333	1	41126798	41127042	41126916
19	41127078	41127207	41127136	36	1	41127078	41127207	41127136
19	41344520	41344732	41344648	64.9670527116064	1	41344520	41344732	41344648
19	41350132	41350452	41350268	105.551583175002	1	41350132	41350452	41350268
19	41364600	41364802	41364640	51.1145989336111	1	41364600	41364802	41364640
19	41421103	41421402	41421188	90.338776761849	1	41421103	41421402	41421188
19	41421836	41422148	41422000	297.533333333333	3	41421836	41422148	41422000
19	41422738	41423062	41423008	162.733333333333	2	41422738	41423062	41423008
19	41427001	41427120	41427080	27.9333333333333	1	41427001	41427120	41427080
19	41439054	41439317	41439188	117.133333333333	2	41439054	41439317	41439188
19	41445977	41446173	41446084	225.266666666667	2	41445977	41446173	41446084
19	41449288	41449581	41449476	266.098276232029	3	41449288	41449581	41449476
19	41449732	41449987	41449824	68.5333333333333	1	41449732	41449987	41449824
19	41461844	41461949	41461892	29.2666666666667	1	41461844	41461949	41461892
19	41462567	41462697	41462624	27.9333333333333	1	41462567	41462697	41462624
19	41462787	41463176	41462936	788.964525019872	5	41462787	41463176	41462936
19	41463484	41463694	41463532	42.4	1	41463484	41463694	41463532
19	41492535	41492909	41492704	1363.73555509564	9	41492535	41492909	41492704
19	41536898	41537254	41537076	381.378837189954	3	41536898	41537254	41537076
19	41570652	41570880	41570716	130.2	2	41570652	41570880	41570716
19	41589324	41589484	41589388	52.8	1	41589324	41589484	41589388
19	41598281	41598511	41598440	103.6	1	41598281	41598511	41598440
19	41599162	41599280	41599224	33.2666666666667	1	41599162	41599280	41599224
19	41617221	41617458	41617344	77.3148496517	1	41617221	41617458	41617344
19	41648155	41648487	41648304	469.018845486256	4	41648155	41648487	41648304
19	41652108	41652457	41652252	229.244646236407	2	41652108	41652457	41652252
19	41656130	41656519	41656344	530.333333333333	4	41656130	41656519	41656344
19	41672033	41672412	41672212	495.473692037868	4	41672033	41672412	41672212
