chr	start	end	subNumb	polyNumb
chr19	1905144	1905442	2	3
chr19	2026802	2027154	3	3
chr19	2027444	2027706	3	3
chr19	2047444	2047667	3	2
chr19	2049704	2050233	2	2
chr19	2054034	2054340	5	4
chr19	2059698	2060258	4	1
chr19	2133150	2133369	3	3
chr19	2168844	2169320	3	7
chr19	2173900	2174548	4	6
chr19	2242174	2242436	2	7
chr19	2328484	2328768	3	3
chr19	2394807	2395073	2	3
chr19	2395986	2396257	2	1
chr19	2475957	2476271	4	5
chr19	2545881	2546127	2	1
chr19	2546687	2547113	3	11
chr19	2557442	2557919	5	6
chr19	2576053	2576542	4	10
chr19	2576909	2577359	6	4
chr19	2578997	2579573	10	4
chr19	2598997	2599288	5	3
chr19	2629504	2630182	5	2
chr19	2776013	2776258	4	5
chr19	2783414	2783681	2	1
chr19	2790637	2791155	5	5
chr19	2811221	2811496	5	1
chr19	2950388	2950734	4	2
chr19	3300686	3300880	2	1
chr19	3336593	3337457	11	12
chr19	3343827	3344218	4	N_VARIANTS
chr19	3374657	3375090	3	5
chr19	3388314	3388520	2	N_VARIANTS
chr19	3411582	3412022	3	3
chr19	3413876	3414300	3	6
chr19	3429604	3430042	2	3
chr19	3431786	3432202	3	3
chr19	3467853	3468216	3	4
chr19	3507990	3508291	2	2
chr19	3553056	3553340	2	N_VARIANTS
chr19	3708190	3708436	2	2
chr19	4052623	4053059	5	4
chr19	4136748	4136979	2	2
chr19	4145799	4146163	6	8
chr19	4149452	4149945	6	4
chr19	4152551	4152954	3	5
chr19	4153297	4153683	3	5
chr19	4157215	4157425	2	1
chr19	4268212	4268821	10	10
chr19	4338140	4338354	3	4
chr19	4340890	4341168	3	4
chr19	4388436	4388654	3	1
chr19	4390819	4391296	7	6
chr19	4391811	4392183	3	4
chr19	4449386	4449617	2	2
chr19	4518446	4518786	7	5
chr19	4523360	4523643	6	3
chr19	4534865	4535238	4	3
chr19	4539862	4540555	2	5
chr19	4541126	4541443	6	6
chr19	4547222	4547707	2	3
chr19	4639641	4640060	2	1
chr19	4654707	4655087	2	3
chr19	4694195	4694728	2	3
chr19	4708032	4708279	2	3
chr19	4709803	4710180	2	2
chr19	4713590	4713893	2	3
chr19	4715713	4716133	2	7
chr19	4759814	4760087	3	1
chr19	4827863	4828115	3	N_VARIANTS
chr19	4831647	4831971	2	2
chr19	4842603	4842834	2	2
chr19	4979479	4979750	2	1
chr19	5005205	5005471	3	1
chr19	5054491	5054815	2	6
chr19	5484411	5484796	2	3
chr19	5485321	5485600	3	1
chr19	5594510	5594817	2	N_VARIANTS
chr19	5642296	5642574	2	2
chr19	5800590	5801087	4	3
chr19	5839612	5839876	2	2
chr19	5870891	5871342	3	3
chr19	5880629	5880930	2	N_VARIANTS
chr19	5954750	5955073	2	2
chr19	6056463	6056667	2	1
chr19	6231095	6231336	3	2
chr19	6252085	6252339	3	1
chr19	6267576	6267835	2	8
chr19	6273734	6274152	6	5
chr19	6274642	6275018	2	3
chr19	6372214	6372630	2	6
chr19	6476239	6476855	5	7
chr19	6670950	6671208	2	4
chr19	6714360	6714629	5	6
chr19	6720528	6721132	2	6
chr19	6725507	6725822	2	N_VARIANTS
chr19	6737831	6738356	4	6
chr19	6752295	6752556	6	4
chr19	7134982	7135325	3	3
chr19	7145427	7145881	2	2
chr19	7151538	7151778	3	2
chr19	7199870	7200297	2	1
chr19	7266120	7266356	3	1
chr19	7488957	7489255	2	4
chr19	7918854	7919188	2	6
chr19	7920136	7920464	2	N_VARIANTS
chr19	8054205	8054566	3	2
chr19	8167235	8167553	3	3
chr19	8250773	8251448	3	6
chr19	8374154	8374617	5	9
chr19	8388128	8388464	2	3
chr19	8601839	8602175	2	3
chr19	8631423	8631775	2	6
chr19	8640324	8640958	5	2
chr19	9818981	9819586	4	5
chr19	10036565	10037115	4	3
chr19	10070732	10071549	3	6
chr19	10089914	10090413	3	1
chr19	10353224	10353588	3	4
chr19	10677879	10678210	4	2
chr19	10764370	10764677	2	2
chr19	10879055	10879401	2	1
chr19	11066391	11066680	2	2
chr19	11085476	11085848	2	4
chr19	11092674	11093100	2	5
chr19	11114107	11114346	7	4
chr19	11152770	11153142	2	6
chr19	11157705	11158024	2	3
chr19	11235513	11235911	2	6
chr19	11236580	11237127	7	8
chr19	11239339	11239697	5	7
chr19	11374955	11375229	3	1
chr19	11634134	11634534	4	N_VARIANTS
chr19	12401164	12401532	6	1
chr19	12441029	12441399	3	6
chr19	12551512	12551704	2	1
chr19	12597290	12597667	2	N_VARIANTS
chr19	12678117	12678351	2	3
chr19	12793737	12793963	3	N_VARIANTS
chr19	13154306	13154530	2	3
chr19	13155517	13155890	5	1
chr19	13162624	13163262	3	3
chr19	13191017	13191482	3	5
chr19	13731587	13731821	2	3
chr19	13911451	13911721	2	N_VARIANTS
chr19	14061472	14061789	4	N_VARIANTS
chr19	14545508	14545707	3	4
chr19	15247652	15247921	3	1
chr19	15266000	15266300	3	2
chr19	15374805	15375138	4	2
chr19	15479212	15480094	2	3
chr19	15506102	15506630	2	3
chr19	15640980	15641487	4	5
chr19	15643442	15643750	5	4
chr19	15644366	15644720	4	3
chr19	15672649	15673175	5	21
chr19	15673228	15673603	6	18
chr19	15680829	15681388	5	14
chr19	15702060	15702284	3	2
chr19	15869154	15869592	8	5
chr19	15893508	15893859	2	5
chr19	15926416	15926857	2	5
chr19	15954888	15955147	2	3
chr19	16112481	16112752	2	2
chr19	16164262	16164623	2	N_VARIANTS
chr19	16205827	16206070	2	2
chr19	16516410	16516710	2	1
chr19	16540894	16541307	4	3
chr19	16576403	16576657	2	N_VARIANTS
chr19	17130781	17130992	3	3
chr19	17243470	17243895	6	1
chr19	17305433	17305714	5	3
chr19	18136066	18136399	3	2
chr19	18274858	18275290	2	2
chr19	18328896	18329189	2	N_VARIANTS
chr19	18364947	18365174	2	3
chr19	18380134	18380673	2	7
chr19	18385839	18386360	6	10
chr19	18396451	18396870	2	2
chr19	18507870	18508122	3	1
chr19	18514918	18515233	2	1
chr19	18580424	18580680	2	3
chr19	18839575	18839916	2	2
chr19	19099359	19099741	5	3
chr19	19273149	19273456	2	N_VARIANTS
chr19	19274817	19275149	2	2
chr19	19423378	19423722	2	2
chr19	19434723	19434966	2	3
chr19	23261497	23262041	2	6
chr19	23884349	23884705	3	2
chr19	23887621	23888003	2	6
chr19	23967677	23967980	2	3
chr19	28569405	28569780	7	2
chr19	29614811	29615171	4	4
chr19	29676581	29676982	3	3
chr19	29678648	29679040	2	3
chr19	29708555	29709035	6	5
chr19	30664656	30664990	3	1
chr19	32696787	32697157	5	7
chr19	32702067	32702320	2	2
chr19	32869660	32869973	2	3
chr19	33207917	33208216	3	4
chr19	33247393	33247741	2	2
chr19	33276123	33276392	3	2
chr19	33285668	33285931	2	2
chr19	33316532	33316872	4	1
chr19	33400002	33400475	4	5
chr19	33403542	33403996	2	5
chr19	33438291	33438723	2	5
chr19	33441895	33442075	2	2
chr19	33499358	33499609	2	2
chr19	33501962	33502280	5	N_VARIANTS
chr19	33509004	33509228	2	5
chr19	33520790	33521182	2	3
chr19	34306175	34306651	4	1
chr19	34337759	34338158	3	4
chr19	34345851	34346133	3	4
chr19	34359235	34359587	2	3
chr19	34370195	34370476	5	2
chr19	34838944	34839193	2	2
chr19	34926806	34927110	7	2
chr19	35138388	35138606	2	2
chr19	35195844	35196172	3	3
chr19	35259607	35259843	2	3
chr19	35280137	35280368	2	5
chr19	35420356	35420678	6	1
chr19	35459411	35459709	3	4
chr19	35812761	35813115	2	2
chr19	35931453	35931677	3	2
chr19	36377867	36378041	3	1
chr19	36687333	36687697	4	5
chr19	37371026	37371299	2	2
chr19	38649381	38649731	3	2
chr19	38653088	38653408	3	4
chr19	38680373	38680700	2	2
chr19	38683645	38683947	2	2
chr19	38701402	38701788	2	3
chr19	38904637	38905177	2	2
chr19	39397664	39398103	2	6
chr19	39398971	39399288	2	5
chr19	39411047	39411418	2	1
chr19	39412229	39412571	3	4
chr19	40231606	40231861	2	1
chr19	40257158	40257545	2	1
chr19	40280531	40281098	2	2
chr19	40285430	40285703	2	6
chr19	40461795	40462210	2	1
chr19	40718878	40719269	4	2
chr19	40750093	40750574	3	5
chr19	40754613	40754926	2	5
chr19	40798782	40799032	2	N_VARIANTS
chr19	40850364	40850628	2	4
chr19	40852437	40853129	13	2
chr19	40884258	40884932	7	3
chr19	40920895	40921915	10	9
chr19	40923858	40924222	3	5
chr19	40980110	40980646	14	4
chr19	40982508	40982885	2	2
chr19	40989403	40989887	12	12
chr19	40990910	40991361	5	3
chr19	40991746	40991997	3	N_VARIANTS
chr19	41000382	41000639	4	4
chr19	41085788	41086352	9	3
chr19	42159009	42159249	2	1
chr19	42268900	42269209	2	1
chr19	42271074	42271344	2	1
chr19	42443924	42444241	2	1
chr19	42450310	42450708	4	3
chr19	42481662	42481813	2	2
chr19	42494354	42494623	2	3
chr19	42497676	42498238	4	4
chr19	43075162	43075331	2	4
chr19	43178627	43179007	4	4
chr19	43201075	43201247	2	2
chr19	43261611	43261868	3	5
chr19	43542288	43542575	2	N_VARIANTS
chr19	43983977	43984250	4	5
chr19	44571458	44571696	4	1
chr19	44613357	44613713	2	5
chr19	44615926	44616218	2	N_VARIANTS
chr19	44649042	44649339	5	6
chr19	44725175	44725579	2	8
chr19	44726540	44726809	2	2
chr19	44737225	44737642	2	6
chr19	44741903	44742296	2	6
chr19	44747038	44747791	3	7
chr19	44753093	44753699	5	3
chr19	44774636	44774975	2	4
chr19	44778148	44778397	2	3
chr19	44807190	44807473	2	N_VARIANTS
chr19	44808077	44808416	2	1
chr19	44859106	44859484	5	3
chr19	44903753	44904169	3	6
chr19	44911189	44911510	4	2
chr19	44912895	44913207	4	3
chr19	44924194	44924649	3	6
chr19	44930199	44930475	3	4
chr19	44935761	44936253	3	3
chr19	44939810	44940023	3	3
chr19	44945691	44946218	5	8
chr19	45020083	45020405	2	7
chr19	45045564	45046212	4	3
chr19	45273086	45273378	3	6
chr19	45279767	45280104	2	1
chr19	45290587	45291042	4	3
chr19	45294643	45295096	4	3
chr19	45717441	45717769	2	4
chr19	45902643	45902906	2	3
chr19	46603243	46603532	2	2
chr19	46739499	46739694	2	N_VARIANTS
chr19	46896176	46896494	4	3
chr19	46925659	46925894	2	3
chr19	46943456	46943889	2	1
chr19	46951740	46952076	2	2
chr19	46976243	46976561	3	1
chr19	47096114	47096681	4	9
chr19	47289649	47290084	4	4
chr19	47601521	47601998	3	2
chr19	47618820	47619144	7	4
chr19	47619823	47620085	2	1
chr19	47892034	47892629	5	5
chr19	47895254	47895775	2	2
chr19	47896903	47897190	4	3
chr19	48107419	48107717	6	3
chr19	48149347	48149748	5	4
chr19	48619246	48619471	3	1
chr19	48772514	48773027	2	4
chr19	48807174	48807445	3	2
chr19	48812429	48812694	2	2
chr19	48813576	48813787	2	N_VARIANTS
chr19	48826577	48826885	2	2
chr19	48906830	48907017	5	3
chr19	48907607	48908079	7	7
chr19	48908835	48909191	9	3
chr19	49075029	49075197	2	1
chr19	49665853	49666068	2	4
chr19	49765586	49765892	3	1
chr19	49917462	49917662	2	2
chr19	49923042	49923606	3	9
chr19	49923802	49924177	3	4
chr19	49924539	49924968	3	4
chr19	50513817	50514084	2	1
chr19	51356153	51356498	5	4
chr19	52601071	52601375	7	9
chr19	52786784	52786958	7	6
chr19	52962803	52963077	4	7
chr19	55206641	55206896	22	2
chr19	55259167	55259431	3	1
chr19	55467680	55468039	2	5
chr19	55683665	55683984	3	4
chr19	55753483	55753759	4	3
chr19	56110620	56110913	3	2
chr19	56121420	56121726	2	3
chr19	56143135	56143463	2	4
chr19	56175974	56176738	14	18
chr19	56199765	56200045	2	5
chr19	57821470	57821729	4	N_VARIANTS
chr19	57903828	57904154	3	1
chr19	58336845	58337158	4	4
chr19	58353401	58353723	3	5
chr19	58507937	58508234	2	3
chr19	58510050	58510430	3	1
chr19	58510516	58510819	2	N_VARIANTS
chr19	58586562	58586684	5	1
chr2	46361	46661	2	2
chr2	47826	48149	2	1
chr2	1550152	1550405	2	2
chr2	2046558	2046842	3	1
chr2	3324834	3325213	2	2
chr2	3377743	3378088	2	5
chr2	3379599	3379983	4	5
chr2	3480711	3480953	3	6
chr2	3515458	3515711	3	6
chr2	3518825	3519054	2	2
chr2	3575046	3575329	3	3
chr2	3585760	3586106	2	3
chr2	3823837	3824107	2	1
chr2	6757301	6757543	3	3
chr2	6945030	6945274	2	5
chr2	7031862	7032175	2	2
chr2	7792389	7792678	3	2
chr2	8103036	8103416	2	1
chr2	8121006	8121243	4	1
chr2	8125699	8126353	3	9
chr2	8139090	8139580	5	4
chr2	8144107	8144700	3	5
chr2	8194153	8194389	2	N_VARIANTS
chr2	8242692	8243100	2	3
chr2	8249296	8249512	2	3
chr2	8281364	8281568	2	1
chr2	8335035	8335339	5	6
chr2	8413651	8414188	3	9
chr2	8475329	8475727	3	1
chr2	8476426	8476692	2	4
chr2	8500636	8500884	6	2
chr2	8609410	8609780	2	1
chr2	8659024	8659628	3	10
chr2	8660150	8660363	2	1
chr2	8676485	8676842	3	6
chr2	9335403	9335686	3	1
chr2	9336806	9337219	2	6
chr2	9857893	9858214	2	4
chr2	10010039	10010362	2	4
chr2	10017389	10017690	2	N_VARIANTS
chr2	10019201	10019654	4	7
chr2	10044041	10044240	3	1
chr2	10120165	10120480	2	5
chr2	10120541	10120887	2	N_VARIANTS
chr2	10270907	10271140	3	3
chr2	10278038	10278526	5	8
chr2	10285585	10285857	4	2
chr2	10368490	10368852	2	6
chr2	10449999	10450367	2	5
chr2	10830260	10830584	3	4
chr2	11310265	11310578	5	6
chr2	11342969	11343260	4	1
chr2	11352839	11353136	2	3
chr2	11357413	11357807	3	1
chr2	11366283	11366626	5	7
chr2	11370550	11371000	4	8
chr2	11371554	11371922	3	2
chr2	11505819	11506147	3	2
chr2	11506705	11506978	4	2
chr2	11693032	11693447	4	3
chr2	11715902	11716465	3	2
chr2	11722804	11723112	2	1
chr2	11739020	11739342	3	4
chr2	12007317	12007658	5	1
chr2	12090679	12090946	2	1
chr2	12708627	12708822	2	2
chr2	13135919	13136199	4	7
chr2	15702528	15702729	2	3
chr2	15735501	15735788	3	1
chr2	15766376	15766748	4	6
chr2	15781878	15782285	2	3
chr2	15874898	15875293	5	2
chr2	15938239	15938491	3	1
chr2	16015644	16015851	2	1
chr2	16495824	16496080	2	N_VARIANTS
chr2	16740187	16740656	2	1
chr2	16775271	16775951	8	6
chr2	17309791	17310073	2	4
chr2	17538904	17539233	2	3
chr2	17765448	17765798	2	1
chr2	18597030	18597465	5	7
chr2	18611686	18611917	2	2
chr2	18834509	18834765	3	5
chr2	18927577	18927861	4	1
chr2	19272074	19272393	2	5
chr2	20050757	20051019	3	1
chr2	20093579	20093869	5	2
chr2	20129337	20130092	2	5
chr2	20141286	20141806	5	7
chr2	20157123	20157349	2	4
chr2	20171441	20171809	3	6
chr2	20179736	20180016	3	2
chr2	20189307	20189604	2	2
chr2	20192800	20193081	8	6
chr2	20195388	20195730	3	4
chr2	20198999	20199238	3	5
chr2	20203120	20203452	3	2
chr2	20212915	20213280	3	9
chr2	20213784	20214302	2	1
chr2	20215204	20215673	3	6
chr2	20293044	20293303	2	4
chr2	20350832	20351052	5	1
chr2	20405030	20405349	3	N_VARIANTS
chr2	20417355	20417586	3	N_VARIANTS
chr2	20421349	20421605	3	3
chr2	20422030	20422374	2	4
chr2	20438512	20438770	2	1
chr2	20474909	20475432	5	2
chr2	20536540	20536953	2	3
chr2	20538726	20539637	7	8
chr2	20540705	20541012	4	2
chr2	20590738	20591007	2	1
chr2	20593285	20593870	5	11
chr2	20595829	20596097	2	2
chr2	20597021	20597456	8	4
chr2	20599157	20599698	3	1
chr2	20611346	20611633	2	4
chr2	20637107	20637388	2	4
chr2	20676276	20676639	2	6
chr2	20689941	20690184	4	5
chr2	20757751	20758051	3	3
chr2	21042970	21043496	4	5
chr2	21043936	21044296	4	2
chr2	21047125	21047513	3	1
chr2	21067195	21067476	2	5
chr2	21070461	21070954	5	4
chr2	21092385	21092901	6	3
chr2	21096571	21096928	3	1
chr2	21097323	21097811	5	6
chr2	21422853	21423315	7	4
chr2	21640113	21640365	2	1
chr2	22055838	22056162	4	5
chr2	22812163	22812419	3	2
chr2	22934858	22935143	2	4
chr2	23069179	23069546	2	1
chr2	23118982	23119248	2	4
chr2	23132059	23132318	2	2
chr2	23200577	23201100	6	4
chr2	23249287	23249779	2	4
chr2	23360832	23361074	4	3
chr2	23503170	23503473	3	2
chr2	23507659	23507991	3	3
chr2	23745716	23746089	3	1
chr2	23785030	23785290	3	4
chr2	24083979	24084555	3	4
chr2	24334292	24334687	3	3
chr2	24339911	24340248	2	5
chr2	24763537	24763687	2	1
chr2	25787112	25787382	2	3
chr2	25808588	25808841	2	1
chr2	25809738	25809997	4	1
chr2	26033831	26034168	4	2
chr2	26073952	26074149	2	1
chr2	26274059	26274615	4	11
chr2	26363466	26363768	2	3
chr2	26483999	26484249	2	2
chr2	26736050	26736629	3	2
chr2	26772409	26772767	2	4
chr2	26854515	26854758	2	3
chr2	26982482	26982693	2	1
chr2	26985846	26986139	3	3
chr2	26991738	26992089	4	1
chr2	27010860	27011067	3	4
chr2	27092766	27093396	2	2
chr2	27126257	27126837	5	8
chr2	27177755	27178322	6	4
chr2	27180741	27181092	2	2
chr2	27376900	27377165	2	1
chr2	27520363	27520627	2	2
chr2	27738514	27738795	3	2
chr2	27763235	27763607	3	4
chr2	28134273	28134705	2	5
chr2	28367859	28368134	3	5
chr2	28631587	28631830	3	7
chr2	28639899	28640302	3	1
chr2	28643432	28643718	4	3
chr2	28702407	28702819	5	5
chr2	28751431	28751769	2	6
chr2	28951926	28952364	4	11
chr2	29519344	29519595	4	4
chr2	29526690	29526913	3	N_VARIANTS
chr2	29618038	29618439	4	7
chr2	30449984	30450408	5	5
chr2	30505913	30506141	2	2
chr2	31359313	31359549	3	2
chr2	31378487	31378795	4	N_VARIANTS
chr2	31406648	31406959	2	2
chr2	31414670	31415078	3	4
chr2	31558771	31559265	4	7
chr2	31561874	31562144	4	4
chr2	31665030	31665302	3	3
chr2	31708049	31708383	2	2
chr2	31728909	31729436	2	9
chr2	31736734	31737082	2	3
chr2	32627914	32628213	2	1
chr2	33000982	33001263	2	1
chr2	33001922	33002152	2	3
chr2	33038863	33039125	2	4
chr2	33042213	33042728	4	8
chr2	33070220	33070459	2	3
chr2	33197558	33197932	6	4
chr2	33240229	33240472	2	N_VARIANTS
chr2	33671308	33671585	4	5
chr2	36821134	36821514	3	12
chr2	37084358	37084601	2	1
chr2	37466593	37466871	5	5
chr2	37918824	37919119	2	2
chr2	37925256	37925614	7	6
chr2	38216080	38216443	3	3
chr2	38407259	38407592	3	3
chr2	38415069	38415411	5	2
chr2	38432907	38433331	2	2
chr2	38666434	38666780	4	4
chr2	38731752	38732101	3	4
chr2	38778058	38778275	3	3
chr2	38784472	38784768	2	1
chr2	38794460	38794886	2	5
chr2	38818637	38818872	3	6
chr2	38875743	38876005	2	2
chr2	39002315	39002578	2	5
chr2	39124275	39124858	3	5
chr2	39504185	39504751	2	9
chr2	39504882	39505179	3	N_VARIANTS
chr2	39512169	39512555	2	1
chr2	39515686	39515925	3	1
chr2	39522257	39522466	3	1
chr2	41848122	41848484	3	4
chr2	41881315	41881609	2	7
chr2	41894986	41895501	6	11
chr2	41907722	41908042	2	2
chr2	41965991	41966217	2	3
chr2	42092301	42092725	4	2
chr2	42116806	42117137	2	4
chr2	42182661	42182941	6	3
chr2	42286439	42286644	2	2
chr2	42346863	42347075	4	1
chr2	42562456	42562760	3	N_VARIANTS
chr2	42787498	42788325	5	14
chr2	42792482	42792881	6	4
chr2	42794557	42794825	2	3
chr2	42925454	42925824	3	5
chr2	42926014	42926354	2	7
chr2	42979649	42979860	3	5
chr2	43052389	43052685	4	2
chr2	43144347	43144641	3	1
chr2	43158502	43158742	3	1
chr2	43160859	43161148	2	4
chr2	43227884	43228258	3	3
chr2	43293869	43294143	2	1
chr2	43486567	43487034	3	2
chr2	43494003	43494314	2	2
chr2	43539972	43540409	3	5
chr2	43744365	43744620	2	4
chr2	43808343	43808618	4	7
chr2	43825175	43825498	2	5
chr2	43838689	43839082	3	6
chr2	43844469	43844895	3	9
chr2	43847092	43847466	2	5
chr2	44059620	44059847	3	2
chr2	44061858	44062256	2	5
chr2	44075566	44075898	3	12
chr2	44081420	44081633	3	2
chr2	44087731	44087938	2	1
chr2	44278467	44278698	3	N_VARIANTS
chr2	44291603	44291918	2	4
chr2	44295208	44295452	3	3
chr2	44524608	44524909	3	4
chr2	44526416	44526689	4	2
chr2	44564830	44565124	2	6
chr2	45256549	45256874	2	3
chr2	45822003	45822223	2	2
chr2	45938543	45939069	4	8
chr2	45969286	45969611	4	4
chr2	45992104	45992826	5	7
chr2	45993509	45993947	5	3
chr2	45994068	45994472	2	2
chr2	46003981	46004213	2	5
chr2	46031198	46031456	2	1
chr2	46040704	46041071	3	N_VARIANTS
chr2	46042334	46042617	2	1
chr2	46187076	46187327	3	2
chr2	46300591	46300870	2	1
chr2	46306384	46306731	2	1
chr2	46315185	46315880	4	5
chr2	46320119	46320499	2	6
chr2	46408929	46409509	4	10
chr2	46847127	46847500	3	2
chr2	46866725	46866968	2	5
chr2	46964933	46965414	5	6
chr2	46970694	46971174	2	6
chr2	47033001	47033224	2	2
chr2	47067798	47068151	5	11
chr2	47176742	47176983	3	5
chr2	47193291	47193528	2	1
chr2	47196538	47196847	5	1
chr2	47211377	47211868	3	5
chr2	47215870	47216228	4	5
chr2	47219182	47219552	3	4
chr2	47225058	47225754	6	8
chr2	47343024	47343303	2	2
chr2	47345016	47345350	2	3
chr2	47767302	47767539	2	3
chr2	47782311	47782644	3	1
chr2	48137856	48138080	3	2
chr2	48219812	48220339	2	7
chr2	48221980	48222291	2	7
chr2	48249949	48250328	2	5
chr2	48251020	48251307	2	3
chr2	48270251	48270579	2	2
chr2	48345240	48345552	3	3
chr2	48418453	48418677	2	1
chr2	48440420	48440841	3	10
chr2	50693397	50693662	4	1
chr2	51335122	51335407	3	6
chr2	52341850	52342051	2	1
chr2	52431530	52431766	3	5
chr2	52455065	52455330	2	1
chr2	52934340	52934592	3	5
chr2	53851078	53851361	2	N_VARIANTS
chr2	54545788	54546469	2	3
chr2	54559900	54560131	2	1
chr2	54578150	54578361	2	2
chr2	54589936	54590161	3	1
chr2	54603515	54603766	3	4
chr2	54617537	54617790	3	5
chr2	54630005	54630570	4	2
chr2	54680654	54680911	2	4
chr2	54723463	54723850	2	2
chr2	54901291	54901603	2	3
chr2	54904815	54905186	6	5
chr2	54908643	54908879	3	4
chr2	55013144	55013389	2	1
chr2	55617751	55618035	6	1
chr2	56449054	56449307	3	3
chr2	56763760	56764005	4	2
chr2	56768978	56769402	3	4
chr2	57107427	57107640	2	3
chr2	58215501	58215717	2	1
chr2	58228333	58228621	2	4
chr2	60317033	60317290	3	1
chr2	61018056	61018454	2	3
chr2	61157622	61157861	2	3
chr2	61176876	61177331	7	4
chr2	61356631	61356893	3	5
chr2	61443667	61443977	3	5
chr2	61629806	61630157	4	7
chr2	61710694	61711075	2	3
chr2	61988811	61989087	2	4
chr2	62450617	62451183	3	6
chr2	62569020	62569301	3	5
chr2	62593936	62594201	3	1
chr2	63673790	63674244	2	3
chr2	63697205	63697563	6	4
chr2	63737112	63737389	2	4
chr2	63820328	63820761	5	2
chr2	64008447	64008775	4	2
chr2	64024398	64024967	3	3
chr2	64158619	64158861	2	4
chr2	64243190	64243781	6	5
chr2	64392034	64392315	2	1
chr2	64394218	64394550	2	2
chr2	64406315	64406830	5	1
chr2	64514080	64514348	2	2
chr2	64524047	64524331	2	2
chr2	64747806	64748210	2	1
chr2	64899169	64899347	3	5
chr2	64923245	64923479	2	1
chr2	64937865	64938281	2	N_VARIANTS
chr2	64943690	64944112	6	4
chr2	64975352	64975754	3	7
chr2	64987087	64987436	2	N_VARIANTS
chr2	65081212	65081443	2	3
chr2	65373393	65373765	3	N_VARIANTS
chr2	65863766	65864026	2	3
chr2	65918757	65919040	3	3
chr2	65922860	65923112	2	1
chr2	65969281	65969510	3	2
chr2	68062929	68063115	2	4
chr2	68280330	68280667	2	3
chr2	68431402	68431652	2	2
chr2	68491643	68491903	3	2
chr2	68946205	68946525	2	3
chr2	68986976	68987520	5	6
chr2	69564696	69564956	3	2
chr2	69781902	69782196	3	3
chr2	69829476	69829741	3	3
chr2	70069099	70069457	3	4
chr2	70108364	70108610	2	3
chr2	70108906	70109234	8	4
chr2	70188518	70188890	6	3
chr2	70248581	70248917	5	4
chr2	70514700	70515069	2	4
chr2	71461419	71461645	2	5
chr2	71555730	71556360	4	6
chr2	71948756	71949179	5	2
chr2	72138490	72138727	2	1
chr2	72982802	72983113	2	2
chr2	73000973	73001618	2	4
chr2	73021511	73021699	5	2
chr2	73031620	73032834	6	9
chr2	73033623	73034267	3	7
chr2	73091277	73091542	2	1
chr2	73214581	73214975	4	4
chr2	73625846	73626107	2	3
chr2	73642322	73642679	2	4
chr2	73686089	73686436	2	1
chr2	73700238	73700508	2	4
chr2	73702031	73702430	6	N_VARIANTS
chr2	73759557	73759850	2	4
chr2	73780038	73780304	3	1
chr2	74429604	74429901	2	2
chr2	74442005	74442401	2	6
chr2	74447630	74447975	2	N_VARIANTS
chr2	74454837	74455148	2	N_VARIANTS
chr2	74482786	74483137	3	4
chr2	75499642	75499859	3	5
chr2	75516443	75516760	2	4
chr2	75518619	75518987	3	2
chr2	75521540	75521828	2	4
chr2	75577320	75577672	2	2
chr2	75865091	75865482	4	1
chr2	78109383	78109651	2	4
chr2	81247687	81247974	2	1
chr2	82790405	82790770	2	4
chr2	83282446	83282774	2	1
chr2	83478069	83478339	4	3
chr2	83522909	83523339	5	3
chr2	84293890	84294244	2	4
chr2	84302918	84303146	2	5
chr2	84631985	84632301	2	7
chr2	84669162	84669447	2	1
chr2	84687113	84687359	2	2
chr2	84963720	84964062	2	4
chr2	85143478	85144218	7	6
chr2	85306943	85307330	2	5
chr2	85425574	85425954	4	N_VARIANTS
chr2	85469055	85469307	2	3
chr2	85471120	85471465	4	4
chr2	85516696	85516996	3	1
chr2	85561387	85561708	3	4
chr2	85584421	85584677	2	1
chr2	85705576	85705982	2	5
chr2	85713208	85713568	3	6
chr2	85742487	85742762	2	5
chr2	85799290	85799993	8	7
chr2	85806347	85806846	3	3
chr2	85806869	85807283	6	8
chr2	85914568	85914817	4	2
chr2	85924429	85924806	2	5
chr2	85936585	85937152	3	8
chr2	85945163	85945436	3	3
chr2	85951759	85952023	4	3
chr2	86080077	86080427	5	4
chr2	86401512	86401818	2	6
chr2	86440653	86440910	2	4
chr2	86615611	86615936	3	2
chr2	86637329	86637623	2	1
chr2	86719193	86719618	2	N_VARIANTS
chr2	86732857	86733190	2	2
chr2	87014787	87015189	8	1
chr2	87019091	87019473	5	1
chr2	87021734	87022132	5	N_VARIANTS
chr2	87024352	87024571	3	N_VARIANTS
chr2	87026886	87027114	2	N_VARIANTS
chr2	87076302	87076788	5	4
chr2	87077104	87077513	2	N_VARIANTS
chr2	87204652	87204861	3	N_VARIANTS
chr2	87235639	87235977	2	1
chr2	87258983	87259271	2	1
chr2	87276336	87276566	2	3
chr2	87355585	87355777	4	N_VARIANTS
chr2	87485977	87486226	2	1
chr2	87657934	87658422	3	N_VARIANTS
chr2	87683448	87684006	7	5
chr2	87742808	87743070	2	N_VARIANTS
chr2	87747759	87748172	3	N_VARIANTS
chr2	87750459	87750863	6	1
chr2	87754778	87755137	7	N_VARIANTS
chr2	87756690	87756916	6	N_VARIANTS
chr2	87829867	87830209	4	N_VARIANTS
chr2	88016353	88016613	11	22
chr2	88100613	88100894	3	N_VARIANTS
chr2	88136847	88137162	2	2
